location_name,age_name,cause_name,metric_name,val,upper,lower
Wyoming,15-19 years,Chlamydial infection,Rate,194.048903,342.5155,103.30575
Wyoming,20-24 years,Chlamydial infection,Number,120.6864948,190.3409304,71.13739882
Wyoming,20-24 years,Chlamydial infection,Percent,0.006874456,0.010896511,0.00406974
Wyoming,20-24 years,Chlamydial infection,Rate,631.53969,996.034,372.2545
Wyoming,25-29 years,Chlamydial infection,Number,210.6701077,343.0240463,118.8667084
Wyoming,25-29 years,Chlamydial infection,Percent,0.010689842,0.017374266,0.006006298
Wyoming,25-29 years,Chlamydial infection,Rate,1007.88907,1641.0975,568.68275
Wyoming,30-34 years,Chlamydial infection,Number,248.5969457,402.5500736,137.1702015
Wyoming,30-34 years,Chlamydial infection,Percent,0.011516975,0.018736881,0.006366211
Wyoming,30-34 years,Chlamydial infection,Rate,1102.66049,1785.525,608.42325
Wyoming,35-39 years,Chlamydial infection,Number,261.8575618,424.785894,143.3879777
Wyoming,35-39 years,Chlamydial infection,Percent,0.011812152,0.019127094,0.006505534
Wyoming,35-39 years,Chlamydial infection,Rate,1145.84981,1858.8,627.4445
Wyoming,40-44 years,Chlamydial infection,Number,234.889238,388.4269326,129.0545554
Wyoming,40-44 years,Chlamydial infection,Percent,0.01257972,0.020730928,0.006923955
Wyoming,40-44 years,Chlamydial infection,Rate,1229.3292,2032.8925,675.427
Wyoming,45-49 years,Chlamydial infection,Number,192.5435242,316.4938426,104.953471
Wyoming,45-49 years,Chlamydial infection,Percent,0.010579297,0.017358294,0.005756072
Wyoming,45-49 years,Chlamydial infection,Rate,1039.17275,1708.1425,566.44225
Virginia,55+ years,Chlamydial infection,Number,693.7915552,1076.50949,430.0692288
Virginia,55+ years,Chlamydial infection,Percent,0.00060427,0.0009375,0.000374515
Virginia,55+ years,Chlamydial infection,Rate,60.30321798,93.56842977,37.38090823
Vermont,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,2.34E-05,0.000105669,2.20E-06
Vermont,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,1.34E-09,6.16E-09,1.29E-10
Vermont,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.000118057,0.00053405,1.11E-05
Vermont,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.00017588,0.000796478,1.65E-05
Vermont,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,9.83E-09,4.48E-08,9.41E-10
Vermont,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.000903216,0.00409025,8.45E-05
Vermont,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.000799593,0.003615244,7.51E-05
Vermont,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,4.21E-08,1.89E-07,4.02E-09
Vermont,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.003959544,0.0179025,0.000371925
Vermont,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.001267534,0.005727548,0.000119319
Vermont,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,6.89E-08,3.13E-07,6.52E-09
Vermont,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.006573305,0.0297025,0.000618775
Vermont,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.001353894,0.006119374,0.000127744
Vermont,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,7.47E-08,3.39E-07,7.09E-09
Vermont,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.007235336,0.0327025,0.000682675
Vermont,40-44 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.001213478,0.005490482,0.00011456
Vermont,40-44 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,7.23E-08,3.27E-07,6.82E-09
Vermont,40-44 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.007050929,0.0319025,0.00066565
Vermont,45-49 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.001184522,0.005362373,0.00011193
Vermont,45-49 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,6.35E-08,2.87E-07,6.01E-09
Vermont,45-49 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.006229795,0.0282025,0.000588675
Vermont,50-54 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.001071793,0.004853692,0.000100996
Vermont,50-54 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,5.19E-08,2.34E-07,4.89E-09
Vermont,50-54 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.005123578,0.0232025,0.0004828
Wyoming,50-54 years,Chlamydial infection,Number,92.98944979,157.2742706,48.76754263
Wyoming,50-54 years,Chlamydial infection,Percent,0.005401786,0.009142189,0.002834981
Wyoming,50-54 years,Chlamydial infection,Rate,534.11135,903.3495,280.11025
Virginia,15-19 years,Gonococcal infection,Number,1263.534056,2109.214645,659.4669857
Virginia,15-19 years,Gonococcal infection,Percent,0.004974537,0.008294771,0.002616355
Virginia,15-19 years,Gonococcal infection,Rate,442.99959,739.49825,231.2115
Virginia,20-24 years,Gonococcal infection,Number,1945.756718,3327.437449,1010.210645
Virginia,20-24 years,Gonococcal infection,Percent,0.007240907,0.012366171,0.003698997
Virginia,20-24 years,Gonococcal infection,Rate,668.01379,1142.37,346.82375
Virginia,25-29 years,Gonococcal infection,Number,1717.009999,3025.948644,868.3951456
Virginia,25-29 years,Gonococcal infection,Percent,0.005841448,0.010318822,0.00297755
Virginia,25-29 years,Gonococcal infection,Rate,551.66422,972.21775,279.00975
Virginia,30-34 years,Gonococcal infection,Number,1175.83231,2297.43396,489.0722279
Virginia,30-34 years,Gonococcal infection,Percent,0.004005392,0.007811087,0.001668075
Virginia,30-34 years,Gonococcal infection,Rate,383.88561,750.066,159.67225
Virginia,35-39 years,Gonococcal infection,Number,791.9475473,1515.265232,371.0395014
Virginia,35-39 years,Gonococcal infection,Percent,0.002730182,0.00522466,0.001285241
Virginia,35-39 years,Gonococcal infection,Rate,265.189875,507.3985,124.2455
Virginia,40-44 years,Gonococcal infection,Number,620.6050702,1212.368447,290.702081
Virginia,40-44 years,Gonococcal infection,Percent,0.002383232,0.004665925,0.001116466
Virginia,40-44 years,Gonococcal infection,Rate,233.239734,455.64,109.2535
Virginia,45-49 years,Gonococcal infection,Number,647.4823028,1223.125093,328.1659191
Virginia,45-49 years,Gonococcal infection,Percent,0.002378988,0.004489293,0.001204849
Virginia,45-49 years,Gonococcal infection,Rate,234.085116,442.198,118.64225
Virginia,50-54 years,Gonococcal infection,Number,498.1700355,991.7435565,227.9346616
Virginia,50-54 years,Gonococcal infection,Percent,0.001790757,0.00356419,0.000820814
Virginia,50-54 years,Gonococcal infection,Rate,177.317411,352.99875,81.1305
Virginia,30-34 years,Genital herpes,Number,52011.66331,65128.62545,39898.55728
Virginia,30-34 years,Genital herpes,Percent,0.177157865,0.220277423,0.135923065
Virginia,30-34 years,Genital herpes,Rate,16980.76242,21263.18685,13026.07683
Virginia,35-39 years,Genital herpes,Number,60931.00884,74872.75794,48124.97083
Virginia,35-39 years,Genital herpes,Percent,0.210031545,0.257869801,0.166087222
Virginia,35-39 years,Genital herpes,Rate,20403.22831,25071.73283,16115.0256
Virginia,40-44 years,Genital herpes,Number,58419.18657,70919.0064,47410.33933
Virginia,40-44 years,Genital herpes,Percent,0.224324954,0.271249945,0.182649547
Virginia,40-44 years,Genital herpes,Rate,21955.46925,26653.23082,17818.05445
Virginia,45-49 years,Genital herpes,Number,62171.80303,74515.6284,51212.29043
Virginia,45-49 years,Genital herpes,Percent,0.22842889,0.274119503,0.188070208
Virginia,45-49 years,Genital herpes,Rate,22477.05252,26939.7317,18514.84573
Virginia,50-54 years,Genital herpes,Number,62630.04391,74665.84352,52230.27212
Virginia,50-54 years,Genital herpes,Percent,0.225128542,0.26819699,0.187780491
Virginia,50-54 years,Genital herpes,Rate,22292.38301,26576.37577,18590.71395
Wyoming,55+ years,Trichomoniasis,Number,340.3781157,468.8920764,237.6770912
Wyoming,55+ years,Trichomoniasis,Percent,0.003779053,0.005204343,0.002638062
Wyoming,55+ years,Trichomoniasis,Rate,376.9932974,519.3317721,263.2445101
Virginia,55+ years,Genital herpes,Number,226503.4044,268841.6349,191019.4823
Virginia,55+ years,Genital herpes,Percent,0.197277461,0.23415734,0.166413941
Virginia,55+ years,Genital herpes,Rate,19687.30243,23367.27161,16603.09843
Maryland,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.000626568,0.002773484,5.34E-05
Maryland,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,3.55E-09,1.58E-08,3.00E-10
Maryland,15-19 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.000321419,0.00142275,2.74E-05
Maryland,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.004741134,0.021016476,0.000405528
Maryland,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,2.59E-08,1.15E-07,2.21E-09
Maryland,20-24 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.002418339,0.01072,0.00020685
Maryland,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.015125335,0.06698554,0.00129721
Maryland,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,7.27E-08,3.22E-07,6.29E-09
Maryland,25-29 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.006921899,0.030655,0.00059365
Maryland,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.022648714,0.100315509,0.001949648
Maryland,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,1.08E-07,4.75E-07,9.28E-09
Maryland,30-34 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.010402574,0.046075,0.000895475
Maryland,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.024341578,0.107851434,0.002106369
Maryland,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,1.20E-07,5.26E-07,1.03E-08
Maryland,35-39 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.011663941,0.05168,0.001009325
Maryland,40-44 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.023804893,0.105582289,0.002067279
Maryland,40-44 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,1.34E-07,5.91E-07,1.16E-08
Maryland,40-44 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.013118561,0.058185,0.00113925
Maryland,45-49 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.028852788,0.127909361,0.002493848
Maryland,45-49 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,1.56E-07,6.92E-07,1.35E-08
Maryland,45-49 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.015381764,0.06819,0.0013295
Maryland,50-54 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Number,0.037400037,0.165588895,0.003245927
Maryland,50-54 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Percent,1.88E-07,8.32E-07,1.63E-08
Maryland,50-54 years,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,Rate,0.01865723,0.082605,0.00161925
New York,55+ years,HIV/AIDS resulting in other diseases,Number,68475.60473,121617.0879,29446.65269
New York,55+ years,HIV/AIDS resulting in other diseases,Percent,0.025425563,0.045146018,0.010933413
New York,55+ years,HIV/AIDS resulting in other diseases,Rate,2539.288529,4509.940106,1091.973524
Utah,55+ years,Syphilis,Number,618.7655759,929.6306554,429.6841863
Utah,55+ years,Syphilis,Percent,0.001979894,0.0029744,0.001374512
Utah,55+ years,Syphilis,Rate,197.5902134,296.8586597,137.2109137
Utah,15-19 years,Chlamydial infection,Number,263.7317099,460.8867397,139.5237786
Utah,15-19 years,Chlamydial infection,Percent,0.002188831,0.003833242,0.001157658
Utah,15-19 years,Chlamydial infection,Rate,193.596175,338.32075,102.4195
Utah,20-24 years,Chlamydial infection,Number,789.1695904,1254.24547,467.853896
Utah,20-24 years,Chlamydial infection,Percent,0.006805843,0.010844601,0.004073413
Utah,20-24 years,Chlamydial infection,Rate,626.91736,996.37425,371.66375
Utah,25-29 years,Chlamydial infection,Number,1182.265581,1928.534891,656.3071008
Utah,25-29 years,Chlamydial infection,Percent,0.010649677,0.017387574,0.005884783
Utah,25-29 years,Chlamydial infection,Rate,1005.70298,1640.5225,558.2925
Utah,30-34 years,Chlamydial infection,Number,1250.146379,1990.462504,698.345818
Utah,30-34 years,Chlamydial infection,Percent,0.011523005,0.01830271,0.006471049
Utah,30-34 years,Chlamydial infection,Rate,1104.86633,1759.15,617.19075
Utah,35-39 years,Chlamydial infection,Number,1281.994307,2060.895206,702.269411
Utah,35-39 years,Chlamydial infection,Percent,0.011760987,0.018906447,0.006494215
Utah,35-39 years,Chlamydial infection,Rate,1142.82914,1837.1775,626.0355
Utah,40-44 years,Chlamydial infection,Number,1310.320204,2140.868436,728.5535633
Utah,40-44 years,Chlamydial infection,Percent,0.01255878,0.02052536,0.006975609
Utah,40-44 years,Chlamydial infection,Rate,1229.31777,2008.5225,683.51525
Utah,45-49 years,Chlamydial infection,Number,901.8610491,1486.010345,489.6958486
Utah,45-49 years,Chlamydial infection,Percent,0.010501193,0.017338794,0.005697625
Utah,45-49 years,Chlamydial infection,Rate,1033.2382,1702.4825,561.0315
Utah,50-54 years,Chlamydial infection,Number,406.985747,693.9345883,210.6415153
Utah,50-54 years,Chlamydial infection,Percent,0.005427467,0.009241843,0.002813554
Utah,50-54 years,Chlamydial infection,Rate,537.39015,916.28175,278.13425
Utah,55+ years,Trichomoniasis,Number,1195.738071,1651.333509,834.5097962
Utah,55+ years,Trichomoniasis,Percent,0.003826087,0.005282011,0.00266985
Utah,55+ years,Trichomoniasis,Rate,381.8346555,527.319801,266.4837462
Pennsylvania,15-19 years,Syphilis,Number,622.53157,1038.50936,333.4808244
Pennsylvania,15-19 years,Syphilis,Percent,0.001656595,0.002769596,0.000891112
Pennsylvania,15-19 years,Syphilis,Rate,149.5870051,249.5415692,80.1315149
Pennsylvania,20-24 years,Syphilis,Number,1696.825451,2897.605454,902.6114801
Pennsylvania,20-24 years,Syphilis,Percent,0.004391584,0.00752645,0.002345732
Pennsylvania,20-24 years,Syphilis,Rate,409.2543864,698.8684318,217.6992968
Pennsylvania,25-29 years,Syphilis,Number,3010.836512,5078.40083,1685.433357
Pennsylvania,25-29 years,Syphilis,Percent,0.007088103,0.011928657,0.003942708
Pennsylvania,25-29 years,Syphilis,Rate,674.3486672,1137.429023,377.49301
Pennsylvania,30-34 years,Syphilis,Number,3382.554195,5443.730278,1861.992082
Pennsylvania,30-34 years,Syphilis,Percent,0.008301346,0.013410258,0.004568062
Pennsylvania,30-34 years,Syphilis,Rate,799.8007968,1287.163357,440.2657475
Pennsylvania,35-39 years,Syphilis,Number,3104.211024,5419.531959,1679.387086
Pennsylvania,35-39 years,Syphilis,Percent,0.007868401,0.013686283,0.004246978
Pennsylvania,35-39 years,Syphilis,Rate,767.2223058,1339.46622,415.0694725
Pennsylvania,40-44 years,Syphilis,Number,2260.822061,3709.57772,1303.883499
Pennsylvania,40-44 years,Syphilis,Percent,0.00631363,0.010315603,0.003643062
Pennsylvania,40-44 years,Syphilis,Rate,619.7948426,1016.965102,357.4541675
Pennsylvania,45-49 years,Syphilis,Number,2032.924896,3470.318382,1149.23645
Pennsylvania,45-49 years,Syphilis,Percent,0.005214196,0.008865666,0.002946192
Pennsylvania,45-49 years,Syphilis,Rate,514.3333915,877.9963425,290.75874
Pennsylvania,50-54 years,Syphilis,Number,1746.002698,2939.432476,1005.997048
Pennsylvania,50-54 years,Syphilis,Percent,0.004157418,0.006993211,0.002393713
Pennsylvania,50-54 years,Syphilis,Rate,412.4083404,694.298165,237.617945
Virginia,15-19 years,Chlamydial infection,Number,549.6372752,956.7008124,296.7739055
Virginia,15-19 years,Chlamydial infection,Percent,0.002163769,0.003783577,0.001162442
Virginia,15-19 years,Chlamydial infection,Rate,192.704808,335.42275,104.05
Virginia,20-24 years,Chlamydial infection,Number,1822.406619,2899.056493,1091.547713
Virginia,20-24 years,Chlamydial infection,Percent,0.006782356,0.010779827,0.004089072
Virginia,20-24 years,Chlamydial infection,Rate,625.66545,995.299,374.74825
Virginia,25-29 years,Chlamydial infection,Number,3107.94052,5040.764289,1727.137125
Virginia,25-29 years,Chlamydial infection,Percent,0.010572601,0.017158014,0.005861216
Virginia,25-29 years,Chlamydial infection,Rate,998.56121,1619.565,554.918
Virginia,30-34 years,Chlamydial infection,Number,3354.039878,5355.75857,1877.68836
Virginia,30-34 years,Chlamydial infection,Percent,0.011424736,0.018249898,0.006407712
Virginia,30-34 years,Chlamydial infection,Rate,1095.02659,1748.5475,613.0275
Virginia,35-39 years,Chlamydial infection,Number,3385.564908,5299.14366,1904.261606
Virginia,35-39 years,Chlamydial infection,Percent,0.011670774,0.018231243,0.006567622
Virginia,35-39 years,Chlamydial infection,Rate,1133.68308,1774.46,637.657
Virginia,40-44 years,Chlamydial infection,Number,3258.216841,5369.707413,1867.407682
Virginia,40-44 years,Chlamydial infection,Percent,0.012511485,0.020549616,0.007170957
Virginia,40-44 years,Chlamydial infection,Rate,1224.52372,2018.0775,701.821
Virginia,45-49 years,Chlamydial infection,Number,2841.771879,4673.212303,1549.559489
Virginia,45-49 years,Chlamydial infection,Percent,0.010441113,0.017154181,0.005685289
Virginia,45-49 years,Chlamydial infection,Rate,1027.38947,1689.5125,560.21425
Virginia,50-54 years,Chlamydial infection,Number,1499.834628,2570.712352,793.5388312
Virginia,50-54 years,Chlamydial infection,Percent,0.00539125,0.009237656,0.002855718
Virginia,50-54 years,Chlamydial infection,Rate,533.84743,915.013,282.45025
Oregon,15-19 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,3.56E-05,0.000156746,2.90E-06
Oregon,15-19 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Percent,3.16E-10,1.39E-09,2.57E-11
Oregon,15-19 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Rate,2.79E-05,0.00012305,2.28E-06
Oregon,20-24 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,0.000227433,0.001001484,1.86E-05
Oregon,20-24 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Percent,1.95E-09,8.55E-09,1.61E-10
Oregon,20-24 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Rate,0.000179923,0.000792275,1.47E-05
Oregon,25-29 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,0.000722946,0.003180433,5.91E-05
Oregon,25-29 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Percent,5.66E-09,2.47E-08,4.65E-10
Oregon,25-29 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Rate,0.000534407,0.002351,4.37E-05
Oregon,30-34 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,0.000995971,0.004395122,8.16E-05
Oregon,30-34 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Percent,7.79E-09,3.44E-08,6.43E-10
Oregon,30-34 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Rate,0.000745824,0.00329125,6.11E-05
Oregon,35-39 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,0.001287718,0.005674889,0.000105712
Oregon,35-39 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Percent,9.78E-09,4.31E-08,8.01E-10
Oregon,35-39 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Rate,0.000948902,0.00418175,7.79E-05
Minnesota,55+ years,HIV/AIDS resulting in other diseases,Number,3261.361566,6119.374789,1289.703478
Minnesota,55+ years,HIV/AIDS resulting in other diseases,Percent,0.004127744,0.007745227,0.001632498
Minnesota,55+ years,HIV/AIDS resulting in other diseases,Rate,411.4729964,772.0571394,162.7167501
Pennsylvania,55+ years,Gonococcal infection,Number,609.7125253,1089.950986,299.0476529
Pennsylvania,55+ years,Gonococcal infection,Percent,0.000313131,0.000559725,0.000153563
Pennsylvania,55+ years,Gonococcal infection,Rate,31.26620579,55.89295025,15.33523598
Oregon,40-44 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,0.001467573,0.006474983,0.000120727
Oregon,40-44 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Percent,1.17E-08,5.17E-08,9.62E-10
Oregon,40-44 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Rate,0.001145106,0.00505225,9.42E-05
Oregon,45-49 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,0.001603265,0.007081445,0.000131599
Oregon,45-49 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Percent,1.28E-08,5.61E-08,1.05E-09
Oregon,45-49 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Rate,0.001254843,0.0055425,0.000103
Oregon,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Number,0.001694155,0.007481414,0.000139803
Oregon,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Percent,1.41E-08,6.21E-08,1.16E-09
Oregon,50-54 years,HIV/AIDS - Extensively drug-resistant Tuberculosis,Rate,0.001393281,0.00615275,0.000114975
Pennsylvania,15-19 years,Trichomoniasis,Number,170.844619,392.5452467,64.14598589
Pennsylvania,15-19 years,Trichomoniasis,Percent,0.000454684,0.001055826,0.000171084
Pennsylvania,15-19 years,Trichomoniasis,Rate,41.05195,94.324,15.413525
Virginia,55+ years,Trichomoniasis,Number,4453.900976,6140.305102,3091.603905
Virginia,55+ years,Trichomoniasis,Percent,0.003879226,0.005348006,0.002693232
Virginia,55+ years,Trichomoniasis,Rate,387.1257288,533.7051947,268.7171137
Virginia,15-19 years,Genital herpes,Number,7372.018468,10643.43562,4876.922312
Virginia,15-19 years,Genital herpes,Percent,0.029016152,0.041941531,0.019312679
Virginia,15-19 years,Genital herpes,Rate,2584.656222,3731.626855,1709.866525
Virginia,20-24 years,Genital herpes,Number,19211.48131,26536.88397,13422.76636
Virginia,20-24 years,Genital herpes,Percent,0.071485756,0.099480322,0.050242215
Virginia,20-24 years,Genital herpes,Rate,6595.65213,9110.59655,4608.28065
Virginia,25-29 years,Genital herpes,Number,36415.40786,46177.78161,28032.37902
Virginia,25-29 years,Genital herpes,Percent,0.123870203,0.156595731,0.095032912
Virginia,25-29 years,Genital herpes,Rate,11700.03528,14836.6229,9006.622275
Nevada,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.015602313,0.018830873,0.012764891
Nevada,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,1.65E-07,2.00E-07,1.35E-07
Nevada,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.0146674,0.0177025,0.012
Nevada,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.114368743,0.138022404,0.093310921
Nevada,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,1.13E-06,1.37E-06,9.21E-07
Nevada,20-24 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.1044274,0.126025,0.0852
Nevada,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.521412345,0.630012764,0.424795504
Nevada,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,4.56E-06,5.50E-06,3.74E-06
Nevada,25-29 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.43206,0.52205,0.352
Nevada,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.801967893,0.96901132,0.653930531
Nevada,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,7.33E-06,8.86E-06,6.01E-06
Nevada,30-34 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.705169,0.85205,0.575
Nevada,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.936140852,1.131255578,0.76328163
Nevada,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,8.39E-06,1.01E-05,6.84E-06
Nevada,35-39 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.816828,0.987075,0.666
Nevada,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.907120379,1.096652513,0.740214084
Nevada,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,8.78E-06,1.06E-05,7.16E-06
Nevada,40-44 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.860259,1.04,0.701975
Nevada,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.896519397,1.078868136,0.731499828
Nevada,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,8.52E-06,1.03E-05,6.95E-06
Nevada,45-49 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.839499,1.01025,0.684975
Nevada,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,0.833660504,1.007093392,0.680049355
Nevada,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Percent,8.03E-06,9.70E-06,6.55E-06
Nevada,50-54 years,HIV/AIDS - Drug-susceptible Tuberculosis,Rate,0.795567,0.961075,0.648975
New Jersey,25-29 years,HIV/AIDS resulting in other diseases,Number,1563.156961,2637.431917,629.5583293
New Jersey,25-29 years,HIV/AIDS resulting in other diseases,Percent,0.005379396,0.009026606,0.002167376
New Jersey,25-29 years,HIV/AIDS resulting in other diseases,Rate,510.5226824,861.3778724,205.6119859
New Jersey,30-34 years,HIV/AIDS resulting in other diseases,Number,2457.681499,4285.246424,934.5050446
New Jersey,30-34 years,HIV/AIDS resulting in other diseases,Percent,0.008473843,0.014699894,0.003213668
New Jersey,30-34 years,HIV/AIDS resulting in other diseases,Rate,814.9481699,1420.954559,309.8746425
New Jersey,35-39 years,HIV/AIDS resulting in other diseases,Number,2848.177775,5332.63585,1163.12208
New Jersey,35-39 years,HIV/AIDS resulting in other diseases,Percent,0.010009441,0.018766062,0.004084118
New Jersey,35-39 years,HIV/AIDS resulting in other diseases,Rate,974.1918526,1823.976875,397.8347361
New Jersey,40-44 years,HIV/AIDS resulting in other diseases,Number,2789.124357,5226.723241,1148.336267
New Jersey,40-44 years,HIV/AIDS resulting in other diseases,Percent,0.010357307,0.019446099,0.004257503
New Jersey,40-44 years,HIV/AIDS resulting in other diseases,Rate,1014.952773,1901.986633,417.875623
New Jersey,45-49 years,HIV/AIDS resulting in other diseases,Number,3457.280602,6245.830372,1466.309518
New Jersey,45-49 years,HIV/AIDS resulting in other diseases,Percent,0.012104449,0.021883976,0.005152918
New Jersey,45-49 years,HIV/AIDS resulting in other diseases,Rate,1192.212479,2153.819076,505.6438013
